GRPPRODNSUMMBKSEQ,PRODNUNITCD,PRODNBASISCD,TRANSACTIONDT,PROCESSDT,PRODUCTSEQ,PRODUCTCD,PRODVERSION,PRODUCTORDER,ACCOUNTCD,PRODUCERCD,PRODUCERDESIGNCD,CHANNELTYPECD,ROOTAGENCYCD,PARENTAGENCYCD,PRODUCERBRANCHCD,PRODUCERSTATUSCD,SRCAGTCLASSIFICATIONCD,SRCAGTDESIGNCD,SRCAGTSTATUSCD,PRODNWEEK,PRODNMONTH,PRODNYEAR,PRODNGROUPCD,DESIGNGROUPCD,SRCPRODNGROUPCD,PRODNVALUE,SUPERVISORCD,SUPERVISORDESIGCD,TEAMCD,MONITORINGSTAFFCD,MONITORINGSTAFFDESIGNCD,MONITORINGSTAFFOFFICECD,MONITORINGGROUPCD,SRCAGTCHANNELCD,SRCAGTROOTAGENCYCD,SRCAGTPARENTAGENCYCD,SUPERVISORAGENTKEYCD,SUPERVISORDESIGNKEYCD,CREATEDBY,CREATEDDT,CREATEDAT,UPDATEDBY,UPDATEDDT,UPDATEDAT,ROWVERSION,PRODNSUMMSEQ,WEIGHTAGE
12541629,REFCSCNT,POLICY,2017-02-28,2017-02-28,685,CIB1,1,,,3329,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,1,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560097852,100
12541637,REFCSCNT,POLICY,2017-02-28,2017-02-28,685,CIB1,1,,,3335,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,2,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560097933,100
12541645,REFCSCNT,POLICY,2017-02-28,2017-02-28,685,CIB1,1,,,3337,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,1,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098012,100
12541650,REFCSCNT,POLICY,2017-02-28,2017-02-28,697,EDU3,1,,,3337,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,1,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098059,100
12541662,REFCSCNT,POLICY,2017-02-28,2017-02-28,698,EDU4,1,,,3339,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,1,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098175,100
12541663,REFCSCNT,POLICY,2017-02-28,2017-02-28,685,CIB1,1,,,3342,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,2,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098183,100
12541679,REFCSCNT,POLICY,2017-02-28,2017-02-28,685,CIB1,1,,,3343,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,1,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098341,100
12541681,REFCSCNT,POLICY,2017-02-28,2017-02-28,697,EDU3,1,,,3343,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,1,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098361,100
12541690,REFCSCNT,POLICY,2017-02-28,2017-02-28,698,EDU4,1,,,3344,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,1,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098440,100
12541137,REF2YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3329,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,7736000,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560094545,100
12541150,REF2YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,5394,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,10326000,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560094630,100
12541156,REF2YP,PREMIUM,2017-02-28,2017-02-28,672,WOP1,1,,,6416,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,304000,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560094668,100
12541617,REFCSCNT,POLICY,2017-02-28,2017-02-28,698,EDU4,1,,,16166,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,1,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560097708,100
12541622,REFCSCNT,POLICY,2017-02-28,2017-02-28,685,CIB1,1,,,3324,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,1,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560097771,100
12541630,REFCSCNT,POLICY,2017-02-28,2017-02-28,685,CIB1,1,,,3329,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,1,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560097862,100
12541639,REFCSCNT,POLICY,2017-02-28,2017-02-28,685,CIB1,1,,,3335,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,2,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560097953,100
12541644,REFCSCNT,POLICY,2017-02-28,2017-02-28,698,EDU4,1,,,3335,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,1,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098002,100
12541646,REFCSCNT,POLICY,2017-02-28,2017-02-28,685,CIB1,1,,,3337,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,3,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098022,100
12541664,REFCSCNT,POLICY,2017-02-28,2017-02-28,698,EDU4,1,,,3342,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,1,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098194,100
12541665,REFCSCNT,POLICY,2017-02-28,2017-02-28,685,CIB1,1,,,3342,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,1,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098202,100
12541680,REFCSCNT,POLICY,2017-02-28,2017-02-28,685,CIB1,1,,,3343,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,1,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098350,100
12541685,REFCSCNT,POLICY,2017-02-28,2017-02-28,697,EDU3,1,,,3344,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,1,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098398,100
12541694,REFCSCNT,POLICY,2017-02-28,2017-02-28,697,EDU3,1,,,3337,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,-1,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098472,100
12541697,REFCSCNT,POLICY,2017-02-28,2017-02-28,685,CIB1,1,,,3337,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,2,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098493,100
12541623,REFCSCNT,POLICY,2017-02-28,2017-02-28,685,CIB1,1,,,3325,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,2,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560097784,100
12541642,REFCSCNT,POLICY,2017-02-28,2017-02-28,685,CIB1,1,,,3335,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,2,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560097982,100
12541649,REFCSCNT,POLICY,2017-02-28,2017-02-28,685,CIB1,1,,,3337,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,2,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098049,100
12541651,REFCSCNT,POLICY,2017-02-28,2017-02-28,698,EDU4,1,,,3337,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,1,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098068,100
12541654,REFCSCNT,POLICY,2017-02-28,2017-02-28,685,CIB1,1,,,3339,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,1,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098100,100
12541655,REFCSCNT,POLICY,2017-02-28,2017-02-28,697,EDU3,1,,,3339,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,1,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098110,100
12541669,REFCSCNT,POLICY,2017-02-28,2017-02-28,685,CIB1,1,,,3342,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,2,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098243,100
12541673,REFCSCNT,POLICY,2017-02-28,2017-02-28,698,EDU4,1,,,3342,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,-1,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098285,100
12541710,REFCSCNT,POLICY,2017-02-28,2017-02-28,698,EDU4,1,,,5288,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,1,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098599,100
12541718,REFCSCNT,POLICY,2017-02-28,2017-02-28,697,EDU3,1,,,5333,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,2,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098664,100
12541722,REFCSCNT,POLICY,2017-02-28,2017-02-28,685,CIB1,1,,,5342,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,6,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098697,100
12541723,REFCSCNT,POLICY,2017-02-28,2017-02-28,698,EDU4,1,,,5342,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,1,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098704,100
12541728,REFCSCNT,POLICY,2017-02-28,2017-02-28,685,CIB1,1,,,5649,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,2,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098746,100
12541743,REFFYPFLCAN,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,3342,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,-383000,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098870,100
12545358,REF2YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,12647,BR,BANKSTAFF,12275,12275,,ACTIVE,,,,9,2,2017,BRBAB,,TOBAB,100389000,12609,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560085502,100
12545365,REF2YP,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,15353,BR,BANKSTAFF,12275,12275,,ACTIVE,,,,9,2,2017,BRBAB,,TOBAB,480000,12609,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560085520,100
12587370,REF3YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3144,BK,BANKSTAFF,2336,2336,,ACTIVE,,,,9,2,2017,BKSCB,,BRSCB,12743000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560294765,100
12587371,REF3YP,PREMIUM,2017-02-28,2017-02-28,672,WOP1,1,,,3144,BK,BANKSTAFF,2336,2336,,ACTIVE,,,,9,2,2017,BKSCB,,BRSCB,441000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560294766,100
12587377,REF2YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3144,BK,BANKSTAFF,2336,2336,,ACTIVE,,,,9,2,2017,BKSCB,,BRSCB,38484000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560294772,100
12587619,REF2YP,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,199000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560295389,100
12587626,REF2YP,PREMIUM,2017-02-28,2017-02-28,697,EDU3,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,7712000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560295417,100
12587639,REF2YP,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,881000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560295472,100
12587652,REF2YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,20795000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560295530,100
12587658,REF2YP,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,93000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560295554,100
12587789,REFAPE,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,7660000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296290,100
12587791,REFAPE,PREMIUM,2017-02-28,2017-02-28,675,CIR1,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,1140000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296300,100
12587792,REFAPE,PREMIUM,2017-02-28,2017-02-28,697,EDU3,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,47955000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296306,100
12587798,REFAPE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,404955000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296357,100
12587801,REFAPE,PREMIUM,2017-02-28,2017-02-28,698,EDU4,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,95848000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296384,100
12587803,REFAPE,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,1128000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296398,100
12587805,REFAPE,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,3759000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296416,100
12541695,REFCSCNT,POLICY,2017-02-28,2017-02-28,685,CIB1,1,,,3337,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,3,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098479,100
12541703,REFCSCNT,POLICY,2017-02-28,2017-02-28,685,CIB1,1,,,5215,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,3,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098542,100
12541738,REFCSCNT,POLICY,2017-02-28,2017-02-28,685,CIB1,1,,,3344,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,2,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098827,100
12541742,REFFYPFLCAN,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,3342,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,-422000,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560098862,100
12545363,REF2YP,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,15353,BR,BANKSTAFF,12275,12275,,ACTIVE,,,,9,2,2017,BRBAB,,TOBAB,270000,12609,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560085515,100
12545367,REF2YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,15353,BR,BANKSTAFF,12275,12275,,ACTIVE,,,,9,2,2017,BRBAB,,TOBAB,34015000,12609,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560085526,100
12587623,REF2YP,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,6e+05,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560295404,100
12587641,REF2YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,12499000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560295482,100
12587643,REF2YP,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,627000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560295489,100
12587647,REF2YP,PREMIUM,2017-02-28,2017-02-28,698,EDU4,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,13697000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560295508,100
12587657,REF2YP,PREMIUM,2017-02-28,2017-02-28,697,EDU3,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,5830000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560295552,100
12587663,REF2YP,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,345000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560295573,100
12587764,REFAPE,PREMIUM,2017-02-28,2017-02-28,697,EDU3,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,33300000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296144,100
12587766,REFAPE,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,480000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296157,100
12587770,REFAPE,PREMIUM,2017-02-28,2017-02-28,698,EDU4,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,8040000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296182,100
12587776,REFAPE,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,4684000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296219,100
12587819,REFAPE,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,2954000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296508,100
12587852,REFAPE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,53895000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296693,100
12587859,REFAPE,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,216000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296735,100
12587864,REFAPE,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,750000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296766,100
12587865,REFAPE,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,976000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296772,100
12587867,REFAPE,PREMIUM,2017-02-28,2017-02-28,697,EDU3,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,55947000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296784,100
12587870,REFAPE,PREMIUM,2017-02-28,2017-02-28,698,EDU4,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,19140000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296800,100
12587871,REFAPE,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,636000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296805,100
12587905,REFFYP,PREMIUM,2017-02-28,2017-02-28,697,EDU3,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,14355000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296981,100
12587907,REFFYP,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,389000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296993,100
12587908,REFFYP,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,508000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296998,100
12587909,REFFYP,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,896000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560297004,100
12587917,REFFYP,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,1266000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560297047,100
12587931,REFFYP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,124181000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560297123,100
12587941,REFFYP,PREMIUM,2017-02-28,2017-02-28,675,CIR1,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,632000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560297174,100
12587969,REFFYP,PREMIUM,2017-02-28,2017-02-28,698,EDU4,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,20156000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560297314,100
12587780,REFAPE,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,4066000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296241,100
